gengxin,id,title,zuozhe
04-02 11:15,300424,双簧，三簧...,航新就是牛
04-02 10:48,300424,又开始和昨天一样的把戏 托大单诱多,赚钱买个电动车
04-02 10:29,300424,卖在了最低点,疯狂ASD杀入
05-10 13:41,000768,中航飞机5月10日盘中涨幅达5%,中航飞机资讯
05-10 13:35,000768,拉半导体  军工  护盘,股友ar2QMP
05-10 13:34,000768,卖了就涨[哭],环保板块2019
,002933,,
,002933,,
04-10 23:39,300424, wokao又涨停了？  ,股友GI66gf
04-10 23:20,300424,飞机技术利好！,股友taFtTB
04-10 23:19,300424,重镑淌息！飞机技术价值连城！300424世界利好！世界今日两大事1、美产737出,股友taFtTB
04-10 23:06,300424,昨天已现黄昏之星！今天空方完胜，极度危险！,异股做奇
04-24 21:09,300424,航新科技:2018年度独立董事述职报告(谢军),航新科技资讯
04-24 21:09,300424,航新科技:2018年度独立董事述职报告(施鼎豪),航新科技资讯
04-24 21:02,300424,航新科技:2018年度独立董事履行职责情况报告,航新科技资讯
04-24 21:02,300424,航新科技:董事会关于内部控制的自我评价报告,航新科技资讯
04-22 13:13,002933,破了均线大家都赔钱，怕啥。,股友W8H55r
04-22 12:49,002933,这个真是无语了，啥问题啊,看着你999
04-22 11:05,002933,撒笔谷,股友CIaeBD
04-22 10:49,002933,明天检阅军工设备看着办吧,股友H6TWdr
04-18 14:31,300424,最高110的股成这个熊样,n1402153274168e8
04-18 14:22,300424,航新科技:关于公司实际控制人之一股票质押提前购回的公告,航新科技资讯
04-18 14:11,300424,谁卖谁傻,n1402153274168e8
04-18 14:06,300424,像一根海草,贫道阿弥陀佛
05-10 10:04,600391,什么情况，还拉大盘后腿,王鸿兵
05-10 08:01,600391,航发科技05月09日获沪股通减仓14.79万股,聚焦沪深港
05-10 07:48,600391,航发科技：融资净偿还28.55万元，融资余额4.59亿元（05-09）,财经评论
04-25 18:52,300424,听说这个股票是修理拖拉机的公司[大笑][大笑][大笑][大笑],千年之狐来了
04-25 16:51,300424,庄公司,空城港口
04-25 15:54,300424,这个股够奇葩的，股市才3500多只股吧，这股热度都3371了,时过境迁各自为安
04-25 14:37,300424,8块来接盘，今年等你,东财网友9101513782897090
04-24 01:26,600391,15元进，19出，赚4万，可以买多少好吃的，买多少烟啊，留着当古董吗,弱卑饵奖
04-24 01:24,600391,15元进，19出，赚4万，不走我有那么黑心吗。4万可以买多少好吃的，买多少烟啊，,弱卑饵奖
04-24 01:02,600391,看毛啊，跌成这鬼样了！今天全割了，一毛都不想留！明天笑看你使劲的跌！垃圾股,涨王123
04-30 20:53,600391,航发科技一天好似一天了！,祝伙伴们发财
04-30 20:06,600391,航发科技是未来的100元之星，盘子3.3亿特小，发动机气轮机诱人，五.一 长假后,祝伙伴们发财
04-30 17:20,600391,结案胜诉，航发科技可以增加‘非经常损益’收入千万元。2019年扭亏为盈没问题了，,祝伙伴们发财
04-30 16:50,600391,航发科技多好的公司啊！主力别SB了！,公益为人民服务
04-30 16:06,600391,航发科技04月30日资金揭秘,资金解密
04-28 10:35,600391,航发科技因为是国企，不会轻意被ST的。既使ST了，也不会退市的。因为20多年来国,祝伙伴们发财
04-28 10:35,600391,收藏股票比收藏国宝古董还挣大钱！航发科技就是收藏之宝！,祝伙伴们发财
04-28 10:30,600391,要练基本功，练内功！增强股感、股力！慧眼识珠，把握大势！航发科技就是皇冠明珠，内,祝伙伴们发财
04-28 04:36,600391,航发科技是难得的小盘成长股！因为亏损，后面才有大戏。一定跟踪关注，在可能停牌前及,祝伙伴们发财
05-06 09:21,600391,不会吧？不会这么跌吧？？？,公益为人民服务
05-06 08:33,600391,航发科技《都挺好》大家一起祝福它飞得更高,公益为人民服务
05-06 07:49,600391,今天，国家出利好，航发科技出利好，哥俩一起涨！好好干吧，我捂你3年，非赢你20万,祝伙伴们发财
,002933,,
,002933,,
05-07 10:26,000768,大飞机起飞吧，领航军工股！,ny林子
05-07 10:17,000768,跌傻了。 脑肝涂地。,东方美猫
05-07 09:49,000768,中航飞机主力控盘能力极差，今年表现更差，还好意思天天在同花顺做广告骗人买它的基金,A股通
05-07 09:41,000768,快跑,股友CxNz7R
05-10 11:02,300159,垃圾终究还是要现原形的，看好的人你拿好了。,一股心得
05-10 11:02,300159,大卖单真不少，不时地几百手,W不动如山W
05-10 11:00,300159,买了新研，你就是股东,任我飞杨
05-10 10:59,300159,什么鸟股？去年10.16买的何时能解套？现在点位只在2400点什么意思？,股友AmXFlf
05-10 10:57,300159,孙子养的,能过就行
04-26 23:04,000768,中航飞机:第七届董事会第二十四次会议决议公告,中航飞机资讯
04-26 23:04,000768,中航飞机:关于会计政策变更的公告,中航飞机资讯
04-26 22:54,000768,请问：一季报每股收益是多少？,佛缘佛缘
04-26 22:54,000768,一季报：归母净利润增130%,鱼米之乡的中建2030
05-01 13:33,300159,周卫华去哪里溜达了。,快快快涨
05-01 08:06,300159,新研股份04月30日获深股通加仓105.39万股,聚焦沪深港
04-30 22:44,300159,贴吧出现了一个一直告诉大家新研要退市的人…………呵呵呵,股友3ZnuCL
04-30 21:41,300159,机构疯狂出货，公司出问题了,股友Pj8LGN
04-25 16:16,300159,新研股份04月25日资金揭秘,资金解密
04-25 15:38,300159,昨天涨多少，今天再跌回去，不用多大的量就会完成,W不动如山W
04-25 15:23,300159,太惨了,股友AmXFlf
04-25 14:54,300159,看来新研股份是军工吗?还说大型飞机零件:这种股价造出来的零件装在飞机要出事故:还,红红火火决战到底
04-25 14:27,300159,散户严重的信息不对称，资金不对称，进来都是割肉的命！,韭黄2018
最后更新,000738,,
05-12 23:24,000738,人民日报头版头条：我国消费“主引擎”动力强,财经评论
05-12 04:55,000738,三大股指全线大涨，7×24小时股票快捷开户，把握市场机会！,东方财富网
05-10 16:08,000738,【¥88.00】A股为何上演绝地反击？下周怎么看？,东方财富网
05-12 21:58,000738,尊敬的董秘辛苦了！请届时告知截止2019年5月6日，贵公司的股东人数和机构户数。,航发控制股友
05-12 21:22,000738,01. 不合群者，独来独往的人，常有过人之处。整天混在朋友之间的人，未必有多大的,用脚投票1
05-12 20:44,000738,这个神州文化谁弄的？ 这么齐全！ 存下吧，很难找到的！ 太有用了。中华文化真是博,用脚投票1
05-12 14:18,000738,其实在当时那种环境之下，你敢吗，前二个在关键位置，出了关键K线，你就成功了，而后,用脚投票1
05-12 13:55,000738,探寻陕西运城解州同善义仓记 此前在网上看到一段解州有个同善义仓的视频，颇为破旧，,用脚投票1
04-29 09:51,300159,玄机解图。 此天机图解读：左手摸着良心，右手告诉你们，5月5元见！[大笑][鼓掌,n54827925256189k
04-29 09:50,300159,此等垃圾货喊买抄底的人出来走两步,一股心得
04-29 09:28,300159,你奶奶的熊，我泪流满面，周五有资金流入了七万，几个月来的首次,一股心得
04-29 01:32,300159,今天简单说两点,主力辛苦
05-07 13:05,300159,新研公司出白事了,能过就行
05-07 10:35,300159,没尿性,能过就行
05-07 09:56,300159,按小殊说的，今天跌停干,n54827925256189k
05-07 09:24,300159,看来今天要提前建仓了,hanlang1137
04-24 11:13,000768,这成交量主力也吃不饱啊！,股友XHrA5u
04-24 11:12,000768,现在已经有好多融资盘该平仓了[胜利],股友的天堂
04-24 10:05,000768,今天的最高点又给完了，16.85，比昨天收盘价高了1毛5，某队某机构每天就玩这一,钱去流浪
04-30 15:23,000768,造飞机不如养机的，怎么说你呢废机,股友ZEwd2u
04-30 15:00,000768,真是一只烂鸡,股海红箭1
04-30 14:51,000768,今天必绿！垃圾中航废机！谁买谁被坑！每天上午勃起一波，基本就是一天最高点！不卖的,钱去流浪
04-30 14:48,000768,继续砸啊√砸,会飞的鱼82811
04-30 14:33,000768,竟是小单子买入大家应该明白了吧为什么不涨,会飞的鱼82811
04-02 10:21,300424,别装了 快绿了得了 都知道你什么熊样,赚钱买个电动车
04-02 09:52,300424,这种反弹都是大盘和板块带动的反弹 没什么力度,赚钱买个电动车
04-02 09:48,300424,明天变盘,疯狂ASD杀入
05-10 13:09,000768,抗涨也抗跌，牛牛牛。,股友XHrA5u
05-10 12:24,000768,喝功夫茶，坐下来谈,股友7RiLs0
05-10 10:43,000768,祝愿今天砸盘，压盘的家人旅游安全第一,股友QXisu6
05-10 10:23,000768,10架运20在停机坪整齐排列 年产量或超过30架,佛缘佛缘
04-10 17:49,300424,航新科技04月10日资金揭秘,资金解密
04-10 15:45,300424,航新科技 所向披靡 战无不胜 两市最牛股今年5倍大牛股 航新科技,赚钱买个电动车
04-10 15:07,300424,早上清仓本票走人，赚7个点，多谢！,股友taFtTB
04-24 21:00,300424,航新科技:关于2018年年度报告披露的提示性公告,航新科技资讯
04-24 21:00,300424,航新科技:招商证券股份有限公司关于公司首次公开发行A股股票并在创业板上市之保荐总结报告书,航新科技资讯
04-24 21:00,300424,航新科技:2018年度独立董事述职报告(黄瑞旺),航新科技资讯
04-24 20:59,300424,航新科技:关于计提资产减值准备的公告,航新科技资讯
04-21 18:14,002933,50地方压单1000手谁去干掉,哈哥在线
04-21 13:34,002933,现在是地量，下周有一周的反弹，等一季度业绩公告出来，还有一跌。垃圾股。,花衣明
04-21 11:02,002933,细分军工龙头，坚定持有，厚德载物。,兴发小股东
04-20 14:07,002933,新兴装备军工业务不会有太大的增长空间，每年也就是百分之二十左右，这应该是很好了，,股友jZpmY2
04-18 13:51,300424,维修海军航空兵战机,n1402153274168e8
04-18 13:45,300424,没卖的了,n1402153274168e8
04-18 13:42,300424,19以下放心接,n1402153274168e8
05-10 07:36,600391,航发科技(600391)融资融券信息(05-09),财经评论
05-09 16:05,600391,航发科技05月09日资金揭秘,资金解密
05-09 14:03,600391,我15年43元买航发到现在折合51元亏钱坚决不卖你能怎样,选好股才能挣大钱
05-09 10:09,600391,有人不耐烦了吧,FS666
05-09 08:01,600391,航发科技05月08日获沪股通加仓9.21万股,聚焦沪深港
04-25 14:31,300424,大跳水,科创板厉害
04-25 14:13,300424,恐慌盘[微笑],信心全靠自己
04-25 13:40,300424,看一看这兔崽子多牛逼。,上海滩老哥
04-25 11:12,300424,一定会补跳空缺口,中国体育人
04-25 11:08,300424,航新科技：2018年毛利率下滑，增收不增利,财经评论
04-23 19:51,600391,航发科技会退市吗？,黄亮球
04-23 16:36,600391,中国股市不存在价值投资。为什么要入魔,我还没吃完呢5919
04-23 16:13,600391,国泰民安的时代估计没军工股什么事了，真还不如喂猪酿酒来钱快！,叫蒋哥
04-23 16:05,600391,航发科技04月23日资金揭秘,资金解密
04-23 15:22,600391,利好兑现是利空,天717
04-30 15:14,600391,航发董事长有两下子！,祝伙伴们发财
04-29 16:04,600391,耻辱啊，买了你，,红红快乐
04-29 15:39,600391,挂单,个人观点888
04-29 15:31,600391,不跌到10.6坚决不抄,股海一三
04-27 21:50,600391,[cp]坚定的信念是获取成功的动力。在困难面前，如果我们能在众人都放弃时再多坚持,用脚投票1
04-27 10:03,600391,亏损3亿，19元左右不卖出的是猪脑，股票不是古董，留着干嘛呀，关键是要能换成钱,弱卑饵奖
04-27 08:02,600391,航发科技04月26日获沪股通加仓29.80万股,聚焦沪深港
04-27 00:59,600391,呵呵，整个军工跌的不可想象！呵呵！真是为了赚钱，什么事都敢干！,天天红Ma
04-30 10:00,600391,看看中船科技，再看看你的价格，丢脸不,一切归玲
04-30 09:49,600391,可以建仓了,股友y2kjqP
04-30 08:05,600391,全世界都在涨，就你跌,我的饭团我的饭
04-29 22:44,600391,差不多了,股友y2kjqP
05-07 09:39,000768,废的一p,股友lE6XYz
05-07 09:30,000768,集合竞价高开低走,A股通
05-07 09:06,000768,中航飞机：融资净偿还219.83万元，融资余额11.55亿元（05-06）,财经评论
05-07 08:58,000768,中航飞机(000768)融资融券信息(05-06),中航飞机资讯
05-07 08:33,000768,中航飞机一直没有缺口，14.15到14.18缺口补了应该就可以干了,程晨555
05-10 10:47,300159,漂亮做T小赚二点[鼓掌],谁主天地
05-10 10:39,300159,洗盘，不会让你轻松坐车的。,人到中年55
05-10 10:32,300159,这垃圾又跑不过大盘,让我如风
04-26 22:53,000768,一季报超预期， 130%呢！,鱼米之乡的中建2030
04-26 21:39,000768,军工产业板块投资参考资料整理(V7-1904),项目化股市
04-26 20:32,000768,巨潮网一季报出了，文件怎么打不开，谁会帮助转发一下。,新中运
04-26 16:04,000768,中航飞机04月26日资金揭秘,资金解密
04-30 21:11,300159,公司内部出问题,股友Pj8LGN
04-30 21:04,300159,感觉会退市,股友Pj8LGN
04-30 20:44,300159,节后五元见,林小殊
04-30 20:33,300159,业绩不行，散户乱跑,股友Pj8LGN
04-25 14:25,300159,喊买的人呢？此票早已死跟趋势作对下场可知否？？？？？？,一股心得
04-25 14:12,300159,这垃圾牛，看托不住反手压盘，以此来骗人,一股心得
05-07 09:58,000738,公司2018年年报点评：聚焦动力控制主业，提升经营管理效益,航发控制资讯
05-06 12:13,000738,A股：妈妈。。。。。央：别怕,用脚投票1
05-06 11:57,000738,"我不吃油腻的东西,这使我的身体清洁.我不做不可及的梦,这使我的睡眠安恬.我避开无",用脚投票1
05-06 11:50,000738,哈哈哈！,股友T4SEab
05-12 21:45,000738,前晚同学聚会，谈到炒股，让我说说看法。我说无论牛熊，无论你自己挣钱与否，都不应该,用脚投票1
05-12 21:34,000738,一位老太太去看医生，她对医生说:『我最近老是放屁，你瞧，从进门到现在我已经放了十,用脚投票1
05-12 21:29,000738,[cp]有次我老婆参加个聚会，正好是妇女节，她闺蜜的老公，赶到聚会现场，送了他老,用脚投票1
05-12 11:57,000738,[cp]精粹一点： 1、普通家庭参与证券投资的最佳方式是采用资产配置模式，定投E,用脚投票1
05-12 11:22,000738,星期日的早上，咖啡馆座无虚席。我因为送儿子上小荧星的合唱班，中间要等两个半小时，,用脚投票1
05-12 11:17,000738,三年前一个平静的夜晚，我闲来无事去做足疗。给我捏脚的小姑娘穿得有些妖艳，说话轻佻,用脚投票1
05-11 22:27,000738,[cp]真正的修行不是逃离，不是躲避，而是欣然的面对，全然的接受，接受此刻你正在,用脚投票1
最后更新,000738,,
04-28 14:13,300159,预测半年报销售收入是7.8亿，每股收益不低于 0.12元，6月底股价不低于8元，,韭黄2018
04-28 10:07,300159,6.5满仓它，周五割了，跟它耽误不起这时间和心思，认了，再也不买它了,股友xBeSnb
04-27 20:32,300159,小北周五拉高卖了ST人乐之后成功抄底华夏航空[微笑][微笑][微笑]，周天国际原,赵小北大帅
04-27 20:15,300159,个个神算子，都知道要继续跌，跌到什么价也晓得，还持有或关注此股干嘛？算一下要即将,股股的钱包
05-07 08:38,300159,嘻嘻，爽不爽,林小殊
05-07 08:06,300159,新研股份05月06日获深股通减仓87.60万股,聚焦沪深港
05-07 05:55,300159,可以买点建仓了，创新低再加仓,hanlang1137
05-06 19:49,300159,新研股份:2018年年度股东大会决议公告,新研股份资讯
04-24 10:03,000768,这架飞机看上去好可怜呀！看看K线几乎每天都是绿色的……！,lmwzzz
04-24 09:56,000768,出货了？每天跌一点点？,陌上风惊自古尘
04-24 09:46,000768,中航飞机深股通加仓根本停不下来。,大漠骆驼胡杨林
04-24 09:16,000768,操盘控盘割韭菜，MSCI变数,了了心心了了
04-30 14:08,000768,看见没，中航系同步，垃圾,六尺巷4
04-30 14:02,000768,中航飞机04月29日获深股通减仓1.54万股,聚焦沪深港
04-30 13:59,000768,还要脸吗？垃圾们！,六尺巷4
04-02 09:44,300424,今天可能又要跌停,赚钱买个电动车
04-02 09:40,300424,飞流直下三千尺 一看兜里没带纸,赚钱买个电动车
04-02 09:38,300424,良言难劝该死的鬼,赚钱买个电动车
05-10 10:16,000768,你到底是飞机还是纸飞机着？还不如卖鸡卖肉的，祝伪飞机天天掉进大海里，不是真飞机。,股友CqzqoA
05-10 10:13,000768,大盘今天这么给力，庄是是不是大便吃多了,股友WM1kuq
05-10 10:11,000768,投资者今年让飞机坑死了，,股友WM1kuq
04-10 14:58,300424,已进200股等贴停加仓,游嗯哼
04-10 14:57,300424,这只票过分了,伍湖四海88
04-10 14:38,300424,行情就此结束散会了弟兄们！保重[拜神][拜神][拜神],阳春在线
04-24 20:59,300424,航新科技:关于2019年度董事、监事及高级管理人员薪酬预案的公告,航新科技资讯
04-24 20:58,300424,航新科技:关于举行2018年年度报告网上业绩说明会的公告,航新科技资讯
04-24 20:58,300424,航新科技:第四届董事会第三次会议决议公告,航新科技资讯
04-20 07:35,002933,次新股为什么不涨的原因,一年等一会
04-20 07:19,002933,会议要求，要把推动制造业高质量发展作为稳增长的重要依托，引导传统产业加快转型升级,空间ws
04-19 18:51,002933,今天50.4试探性买入部分底仓,老猫君
04-18 13:21,300424,山鸡永远是山鸡，别想变成金凤凰。,贫道阿弥陀佛
04-18 12:08,300424,下午一飞冲天,n1402153274168e8
04-18 11:40,300424,主力慢慢吸吧,n1402153274168e8
05-09 07:49,600391,航发科技：融资净买入178.57万元，融资余额4.59亿元（05-08）,财经评论
05-08 16:05,600391,航发科技05月08日资金揭秘,资金解密
05-08 10:40,600391,不回补缺口休想忽悠我买入！没门,hlopj朋友
04-25 10:47,300424,今日这条大阴柱直串心脏、段期死水一滩,HX53X73
04-25 10:47,300424,幸亏就100股,嘿嘿11940
04-25 10:36,300424,100股都给套死死的。。牛逼[好困惑][好困惑],一只小小鸟2019
04-25 06:52,300424,垃圾，幸亏就一手,科创板厉害
04-23 14:50,600391,还是不造发动机了，去酿酒和养猪吧。,看谁活到最后
04-23 14:25,600391,尼玛中指姆抠胩,彪彪168
04-23 13:53,600391,傻B服,牛888市8889356
04-29 14:48,600391,该股即将狂跌不止，拭目以待。,股友peqrmc
04-29 14:16,600391,今天买到就是赚到了,股迷8898
04-29 14:04,600391,赶紧跌停！老子买一手,牛888市8889356
04-29 13:54,600391,明天还有跌，不信走着瞧,股友peqrmc
04-29 11:51,600391,股灾又来了,太阳升起时来运转
04-26 23:00,600391,"周而复始.所以散户都亏损。买股票为什么亏的人多,就是因为跌的时候你不会割肉,套了",弱卑饵奖
04-26 22:59,600391,想真诚的告诉大家反弹结束了。尽供参考，责任自负。,弱卑饵奖
04-26 21:05,600391,没有强大的国防，如何能安心喝酒,股友fhavzi
04-26 16:05,600391,航发科技04月26日资金揭秘,资金解密
04-29 22:32,600391,千万不要为了申购新股而强迫自己买入股票当市值，卖出后，手千万别贱，,弱卑饵奖
04-29 22:26,600391,笑看你们被套住，自己没本事，赖股市，哈哈哈哈哈,弱卑饵奖
04-29 22:10,600391,航发科技，你这个大飞机咋就不起飞么。18.7的本，跌了多少了,股友qzMXvI
04-29 21:28,600391,估计会下市了,黄亮球
05-07 08:04,000768,中航飞机05月06日获深股通减仓84.25万股,聚焦沪深港
05-07 07:12,000768,弱不经风！！！,六尺巷4
05-06 20:26,000768,真他妈搞笑，千股跌停,老牛收了你
05-06 20:04,000768,这个顶看似苍穹！,小猴子宝宝
05-10 10:26,300159,昨天的护盘勇士哪里去了？,我就看看不上手
05-10 10:25,300159,今天尾盘后悔的大多数，买套,三泰退
05-10 10:13,300159,新研未来一年业绩之我见,我就看看不上手
05-10 08:48,300159,什么股票都能上市?,股友Pj8LGN
04-26 15:20,000768,中航飞机:2018年度股东大会决议公告,中航飞机资讯
04-26 14:52,000768,跌的不够狠不到位,佛系撩股
04-26 14:50,000768,尾盘急刹！急跌！只为疯狂割韭菜！中航废机滞涨领跌龙头、垃圾中的战斗机！,钱去流浪
04-26 14:43,000768,诸位朋友现在有人加仓吗,二楼公胖子
04-30 20:31,300159,感觉有退市可能,股友Pj8LGN
04-30 20:04,300159,7.37元买的，5.58今天卖了，耗不起，难得一天红盘，下周怕绿，跑了,n1439388464a82f6
04-30 19:38,300159,新研股份:第四届董事会第一次会议决议公告,新研股份资讯
04-30 19:37,300159,新研股份:《公司章程》修正案,新研股份资讯
04-30 19:13,300159,新研股份:第四届监事会第一次会议决议公告,新研股份资讯
04-25 14:02,300159,几百个账号在对倒！,韭黄2018
04-25 14:01,300159,小主力喜欢联合上市公司做利好出货，做利空压盘，总以为会硬一把，没想到总是玩阴的！,韭黄2018
04-25 13:58,300159,小北今天清仓了所有股票[微笑][微笑][微笑][微笑][微笑],赵小北大帅
04-25 13:58,300159,这个小主力估计是江浙沪的老龄操盘团队，阴险狡诈，玩的还是老套路，估计资金实力也一,韭黄2018
05-06 09:15,000738,航发控制：融资净买入136.44万元，融资余额6.14亿元（04-30）,财经评论
05-06 08:56,000738,航发控制(000738)融资融券信息(04-30),航发控制资讯
05-06 05:31,000738,新婚第一夜，新娘换上性感的睡袍并对新郎说： “今晚你可以为所欲为了。” 新郎高兴,用脚投票1
05-05 21:34,000738,[cp]人会变老，生活也会逼着我们去成为大人，抛弃稚嫩，变得稳重。  而你就会发,用脚投票1
05-12 20:14,000738,颂小航航,无名A
05-12 15:14,000738,尊敬的董秘辛苦了！请届时告知截止2019年5月9日，贵公司的股东人数和机构户数。,航发控制股友
05-11 20:34,000738,调查：打死也不卖的举手！,中航控制
05-11 20:13,000738,这里在讲故事,股友r6njec
05-11 17:15,000738,进一步的研究发现，每周 19 小时的户外暴露能抵消高强度的视近活动的不良影响；即,用脚投票1
05-11 17:11,000738,据传，周宣王爱好斗鸡，纪子是一个有名的斗鸡专家，被命去负责饲养斗鸡。10天后，宣,用脚投票1
05-11 17:08,000738,人的时间、经历、智商都是差不多的，高手之所以比普通人做的更好，最大的秘诀就是“专,用脚投票1
05-07 09:50,000738,聚焦航发控制稳增长，开拓国际业务新动能,航发控制资讯
05-07 09:50,000738,动态点评：收入增长成本管控，业绩实现快速增长,航发控制资讯
04-30 08:08,000738,航发控制04月29日获深股通减仓12.18万股,聚焦沪深港
04-29 21:44,000738,"今天去某地一个很多股友聚会的茶馆聊天,听到好多人说,半年赚来的利润，一周就亏回去",用脚投票1
04-27 17:30,300159,套的那么深？你咋弄的啊小殊,林大殊
04-27 10:47,300159,惨,股友AmXFlf
04-27 10:33,300159,被“带9伪砖家”小号拼命唱衰的股票冲击涨停。[大笑][鼓掌] 被“带9伪砖家”拼,n54827925256189k
04-27 08:11,300159,新研股份04月26日获深股通减仓20.07万股,聚焦沪深港
04-27 07:45,300159,航空航天业务. 一方面由于今年已签订合同金额较往年减少较多 ，导致收入减少。这是最主要的原因，商誉规模比较大，达到28.82亿元。这些商誉规模都是外延性收购所...,二十二载股盲
05-06 19:18,300159,明天跌停板别忘了稍微干一点，别说我没提醒,林小殊
05-06 19:03,300159,哈哈！明天开盘买入,沈阳晓艺
05-06 18:32,300159,今天抄底了,龙传人的传奇
05-06 18:32,300159,今天召开股东大队，有没有公告要发啊，有知道的吗？,股友1PRvIs
04-24 09:06,000768,中航飞机：连续3日融资净偿还累计4429.65万元（04-23）,财经评论
04-24 08:50,000768,中航飞机(000768)融资融券信息(04-23),中航飞机资讯
04-24 08:45,000768,炒股就那么几招死了吗！,炒股97
04-24 08:06,000768,中航飞机04月23日获深股通加仓143.80万股,聚焦沪深港
04-30 13:50,000768,中航飞机(000768)融资融券信息(04-29),中航飞机资讯
04-30 13:05,000768,感觉不行啊,一久七四
04-30 11:36,000768,废机又坠落了，当心又要掉进太平洋，准备降落伞。逼股废股一个。,股友CqzqoA
04-30 11:08,000768,A股中的中航飞机,股友WfNfrO
04-02 09:26,300424,尾盘买了南国置业 坐等明天收割,赚钱买个电动车
04-02 09:21,300424,可靠消息，今天要涨停,看我一万变50万
04-01 19:18,300424,假军工，假航空！浪费行情的股票，大盘暴涨主力净流出1500万,养馬人
04-01 17:43,300424,航新科技04月01日资金揭秘,资金解密
04-01 15:34,300424,航新科技连续三日收于年线之上，前次最大涨幅6.98%,财经评论
05-10 09:26,000768,昨天收盘总市值52万亿左右，证券化率和整体估值水平处于低位，5.15日央行将再次,锦鲤10000元户
05-10 08:55,000768,中航飞机：连续5日融资净偿还累计7019.67万元（05-09）,财经评论
05-10 08:51,000768,中航飞机(000768)融资融券信息(05-09),财经评论
04-10 14:35,300424,股吧一直有个规律，就是有说大涨的必跌，有说必跌也不会涨，居然没动静了就是要涨了！,伊公子777
04-10 14:22,300424,机会给有准备的人！,信心全靠自己
04-10 14:19,300424,今日会是突破吗,漫漫长夜路
04-10 13:49,300424,往跌停去了，破位了，卖出,九洲普济
04-10 13:47,300424,看来又忽悠了一批接盘侠…,绿茵中的那枚钢钉
04-24 20:58,300424,航新科技:2018年年度审计报告,航新科技资讯
04-24 20:57,300424,航新科技:2018年年度报告摘要,航新科技资讯
04-24 20:56,300424,航新科技:2018年度财务决算报告,航新科技资讯
04-19 18:30,002933,再说一遍，万人抄躬共射一招，无射不中,啊啦威
04-19 18:11,002933,军工股，唯一供应商。看着挺好，全是等着别人抬轿子。别等了，要么大家一起抬，让新兴,股友jZpmY2
,002933,,
,002933,,
04-18 10:48,300424,秒板,n1402153274168e8
04-18 10:46,300424,先过19.28就有持续反弹的动能,波浪打浪
04-18 10:36,300424,开始封板,n1402153274168e8
04-18 10:30,300424,今天板了,n1402153274168e8
05-08 10:22,600391,本人送航发科技一副楹联,兰州一粒沙
05-08 10:12,600391,都说中国飞机好，可这里咋就一地鸡毛，,落叶归根3
05-08 08:01,600391,航发科技05月07日获沪股通加仓10.76万股,聚焦沪深港
05-07 14:35,600391,我推荐一只军工无人机概念的低价股，现价两块四，放心，不是ST股,黑市老大
04-24 22:20,300424,满仓30000股，22.76的本，明天会不会大跌[哭],股友lA0mjL
04-24 21:50,300424,明天是不是还要跌？,股友lA0mjL
04-24 14:49,300424,窝囊,好样滴666
04-23 13:19,600391,哪位大师告诉一下，现价位还需要减仓吗？谢谢,股友5HnFNl
04-23 13:08,600391,这股废了,牛888市8889356
04-23 13:05,600391,涡扇-19的设计和验证速度在中国航空发动机史上史无前例…… 国产发动机发展历程多,风狂蜗牛
04-23 11:22,600391,乌鸦嘴太多造成的,滑了要快
04-23 11:20,600391,定个小目标先,默默的存在19
04-29 11:06,600391,航发100元才300元市值你算下值不值,选好股才能挣大钱
04-29 11:03,600391,我漯河市的15年43元买的到现在折合51元亏钱坚决不卖你能怎样,选好股才能挣大钱
04-29 11:01,600391,皇冠上的明珠走的我大汗淋淋,股友2IRRtE
04-26 15:04,600391,一分也是爱[大笑],索隆11
04-26 13:50,600391,你到底是有多垃圾呀[弱][弱][弱],静等花开满天晴
04-26 10:47,600391,波动上涨的趋势,小意思11
04-26 10:18,600391,人家涨你不涨，人家微跌你大跌，搞不懂你mm,林阿哥
04-26 10:16,600391,明天有希望,阿拉丁27
04-29 21:17,600391,去年亏损3个亿。今年一季度亏损又翻倍！请董秘出来说清楚原因！,风狂蜗牛
04-29 17:51,600391,很多散户想通过补仓来摊薄成本，反而越补越亏，这是为什么呢？  很多散户朋友做股票,柴耙Zi
,600391,,
,600391,,
05-06 18:29,000768,业绩符合预期，坚定看好公司推进国企改革步入高质量发展,中航飞机资讯
05-06 17:49,000768,飞机可以满仓了，上次17.5情绪鸡动，热血彭湃的人14.,忐忑1888
05-06 16:03,000768,中航飞机05月06日资金揭秘,资金解密
05-06 15:56,000768,飞机起飞！,股友XXDL6i
05-10 08:08,300159,新研股份05月09日获深股通加仓97.70万股,聚焦沪深港
05-09 20:32,300159,哈哈 这货又回到了 我上一波的建仓价了 买还是不买 ,小小散涨不停
05-09 18:15,300159,这样股票不应该上市,股友Pj8LGN
05-09 17:14,300159,一起大声说跌停,股友Pj8LGN
04-26 14:12,000768,中航飞机:独立董事独立意见,中航飞机资讯
04-26 14:09,000768,中航飞机04月25日获深股通减仓56.68万股,聚焦沪深港
04-26 14:08,000768,业绩稳健增长符合预期，关注精益管理推动公司经营质量改善,中航飞机资讯
04-30 19:13,300159,新研股份:关于召开2019年第三次临时股东大会的通知,新研股份资讯
04-30 19:13,300159,新研股份:独立董事对第四届董事会第一次会议相关事项的独立意见,新研股份资讯
04-30 18:24,300159,今天来了过山车，小套了一部分人，还会继续跌下去,W不动如山W
