,ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,website,business_scope,employees,main_business
1305,300005.SZ,王静,王静,陶旭,89129.3904,19990111,北京,北京市,公司是中国最大的户外用品企业，市场销售量和市场占有率名列前茅，拥有自主知识产权的驰名商标“探路者”。产品涵盖户外服装、户外功能鞋和户外装备等系列，包括冲锋衣、滑雪装、速干服、登山鞋、徒步鞋、背包、帐篷、睡袋、登山杖、折叠桌椅、野炊露营用具等。公司以“周全的户外保护”为品牌基础，广泛采用新材料、新技术、新工艺，不断推出功能性强、款式新颖、品质可靠的户外用品。公司确立了“聚焦户外产业，围绕主业进行资源整合和布局”的战略方向。公司对内建立了独特的员工行为准则，对外将此理念延伸到同合作伙伴及社会关系的处理中，将生态环境保护和社会公益责任作为企业文化的重要组成部分。,www.toread.com.cn,许可经营项目：生产帐篷、睡袋、 鞋帽、背包、水壶；普通货物运输。一般经营项目：生产服装；研究、设计、开发、销售服装、帐篷、睡袋、登山器材、鞋帽、背包；销售体育用品、文化用品、工艺品、日用百货、办公设备、五金、交电；信息咨询（不含中介）；市场调查；货物进出口、技术进出口、代理进出口；出租商业用房；出租办公用房；技术服务；技术检测，商标和著作权授权及转让服务；旅游咨询；投资（以工商登记为准）,1721.0,"主营业务:“探路者”品牌户外用品的研发设计,组织外包生产,销售.主要产品:冲锋衣,滑雪装,速干服,登山鞋,徒步鞋,背包,帐篷,睡袋,登山杖,折叠系列,野炊用具等为代表的户外用品."
1306,300555.SZ,贾清,贾清,陶涛,20000.0,20070216,江苏,无锡市,公司是一家专业从事有线宽带网络传输系统及相关产品开发和生产的民营高科技企业。公司致力于提供广电网络接入网综合解决方案，主要业务方向包括网络传输系统、智慧物联应用和相关技术服务，主要产品为G/EPON设备(OLT、ONU)、家用光终端设备、光发射机、光接收机、光放大器等网络传输产品，以及智慧社区、应急广播、视频监控为代表的智慧物联应用解决方案和为网络运营商宽带网络建设提供的规划设计服务，是国内广电网络接入网综合解决方案的领军企业。公司是国家高新技术企业；江苏省高成长型中小企业重点培育企业；江苏省科技创业优秀民营企业；中国广播电视工业协会理事单位；无锡市十佳高新技术企业。公司“广电运维支撑综合网管系统”、“射频无源光网络(RFPON)宽带传输网络系统”等多个研发项目被列入国家火炬计划、中小科技企业技术创新基金、江苏省重大科技成果转化专项资金等计划项目。同时，公司还积极开展下一代广电接入网前沿技术研究，参与了国家广电总局NGB多个专题工作组和EPOC论坛的研究工作。,www.lootom.com,通信设备(不含卫星通信设备)、有线电视网络设备及广播设备的设计、开发、制造、销售、安装、技术服务、技术转让；建筑智能化工程、通信系统工程的施工(凭有效资质证书经营)；智能化监控设备的生产、销售和技术服务；计算机软硬件的设计、开发、销售、安装、技术服务、技术转让；信息系统集成；自营各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)；电子产品、电子元器件、仪器仪表、智能控制系统的研发、安装、销售、技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),448.0,"主要产品:G/EPON设备(OLT,ONU),家用光终端设备,光发射机,光接收机,光放大器等网络传输产品,以及智慧社区,应急广播,视频监控为代表的智慧物联应用解决方案和为网络运营商宽带网络建设提供的规划设计服务.主要业务:网络传输系统,智慧物联应用和相关技术服务."
1307,300219.SZ,李国平,李俊东,关飞,71271.8506,20040531,广东,广州市,公司是国家火炬计划重点高新技术企业，作为国内领先的白光LED封装企业，主要从事LED器件及其应用产品的研发、生产与销售，产品广泛应用于通用照明、背光源、汽车信号/照明、特殊照明、专用照明、显示屏等众多领域。公司凭借在行业的品牌影响力和核心竞争力，产品已覆盖全国大部分省市，并销往欧洲、美洲、东南亚、南非等各个国家和地区。同时，公司一直高度重视技术研发和创新工作，拥有广东省省级企业技术中心，是国家半导体照明工程研发及产业联盟常务理事单位，中国半导体照明技术标准工作组成员单位。公司产品满足当前国际环保RoHS、REACH、PFOS/PFOA等法令法规要求，相关产品通过IEC62471光生物安全测试要求。公司始终不懈坚持于节能科技的研发及普及，力求以不懈的努力，带动节能环保的蝴蝶效应，为全球绿色环保事业做出卓越贡献。,www.honglitronic.com,光电子器件及其他电子器件制造;电光源制造;照明灯具制造;灯用电器附件及其他照明器具制造;节能技术推广服务;节能技术开发服务;节能技术咨询、交流服务;节能技术转让服务;能源管理服务;工程和技术研究和试验发展;货物进出口（专营专控商品除外）;技术进出口;电子元器件批发;电子元器件零售;商品批发贸易（许可审批类商品除外）;商品零售贸易。（许可审批类商品除外）,4595.0,"主要产品:LED车灯智能模组,商用车LED智能灯具,乘用车智能灯具等.主要业务:LED封装业务,LED汽车照明业务,互联网车主服务,"
1308,002197.SZ,曾胜强,曾胜强,傅德亮,51515.6948,19930904,广东,深圳市,公司致力于为客户提供全面的金融支付基础设施服务。作为第一批国家认定的高新技术企业，证通电子拥有金融科技、LED照明技术、IDC及云计算相关专利近200项，自主研发了具有自主知识产权的密码安全芯片，建设了高水平的金融终端自动化生产线和先进的物联网云计算平台，为国有各大型银行、股份制商业银行和各中小商业银行提供包括终端、业务软件、平台运营和机房托管等类型多样的差异化金融支付解决方案，为腾讯、阿里和百度等大型互联网企业提供基础设施服务，产品足迹遍布全球160余个国家和地区。经过多年的发展，证通电子已经发展成为兼备金融科技、光电、IDC及云计算三大业务板块的高科技服务企业。,www.szzt.com.cn,计算机软件、硬件、外围设备，电子产品，自助设备及配件，金融机具设备，通讯设备，金融支付终端设备，办公用品，耗材的开发、生产、销售、租赁、维护、运营、营销推广及服务；电子计算机系统集成及技术服务；经国家密码管理机构批准的商用密码产品的开发、生产、销售、维护保养及相关技术咨询和运营维护(以上均不含限制项目)；LED照明、城市道路照明工程、风光发电设备、太阳能应用系统及相关应用工程、汽车电子产品的开发、生产、销售；能源管理方案的设计和实施及运营；节能方案咨询；为企事业单位提供节能服务、能源监测、能源管理、设备维护服务及EMC合同能源管理服务；自有房屋租赁；进出口业务(具体按深贸管登证字第2001－101号资格证书办)；设备租赁(设备租赁范围：电子产品，自助设备及配件，金融机具设备，通讯设备)；机器人系统、智能机器人、智能机电、自动化产品、物联网技术的研究研发、生产、销售、租赁及技术咨询、技术服务相关业务；信息技术咨询服务;商品信息咨询服务;科技信息咨询服务；企业管理咨询服务;因特网数据传输服务和接入服务业务；因特网数据中心业务；数据处理和存储服务；数据中心运维服务；数据库技术服务数据处理等信息技术和业务流程外包服务；数据中心建设规划、运营、服务外包；云计算技术及相关产品的开发、销售和租赁；物业管理、提供机动车停放服务；机电工程、建筑工程、建筑装修装饰工程、环保工程、市政公用工程、市政综合工程等工程施工与设计，景观规划、环境艺术、规划设计等设计与工程，智慧城市管理系统的研发、销售、建设及维护；安全技术防范系统设计、施工、维修，电子与智能化工程；新能源汽车充电桩及配套设备。,1976.0,"主要产品:加密键盘(EPP),自助服务终端,电话E-POS和信用卡付费电话四大类.主营业务:加密键盘,自助服务终端,电话E-POS,自动识别技术产品和公共通讯终端产品等的研发,生产和销售."
1309,300013.SZ,王雅军,谭平江,张瑜,29779.141,19970224,江苏,苏州市,公司是长三角地区一流综合仓储物流服务提供商，一直专注于保税仓储及配套物流服务，国内较早进入电子信息产业的仓储物流企业之一，已经成长为行业内知名的保税仓储服务商。公司主营业务是以电子元器件保税仓储为基础，并为电子信息产业供应链中的原料供应、采购与生产环节提供一体化的物流与供应链管理服务，主要包括进出口货物保税仓储管理、配送方案设计与实施，及与之相关的货运代理、进出口通关报检等综合物流服务。在相关仓储物流行业“盈利模式”的复制和国内电子信息产业的发展为公司带来良好的发展前景，并已形成了支持公司持续发展的核心竞争优势具备高端综合物流服务能力。公司已经形成相对稳定的电子信息行业服务对象，包括：泰科、MOLEX、金像、东芝、富士康等电子元器件供应商(或代理商)和仁宝、名硕、伟创力、联想、纬创、佳能等的电子信息产品制造商。公司以推动智能物流供应链管理的发展为己任，坚持技术与服务的两大核心优势，凭借自身产品与服务的创新、供应链管理和卓越执行力，立志将公司建设成中国最具竞争力的综合物流集团。,www.xinning.com.cn,进出口货物的仓储、集装箱堆存及有关配套业务；保税仓库内货物的代理报关、报检、运输代理业务；库内货物的分级、分装、挑选、贴商标、制标签、整理等；供应链管理技术转让、技术开发和与之相关的技术咨询、技术服务业务等；电子产品、电脑配件、机械设备、五金交电、日用百货的销售。(涉及许可证的凭许可证生产经营)(依法须经批准的项目，经相关部门批准后方可开展经营活动),3355.0,"主要业务:以电子元器件保税仓储为基础,并为电子信息产业供应链中的原料供应,采购与生产环节提供一体化的物流与供应链管理服务,主要包括进出口货物保税仓储管理,配送方案设计与实施,及与之相关的货运代理,进出口通关报检等综合物流服务."
1310,002334.SZ,黄申力,黄申力,鄢光敏,75369.771,20020415,广东,深圳市,公司是国家火炬计划重点高新技术企业，依托于电力电子、自动控制、信息技术，业务覆盖工业自动化、新能源汽车、网络能源及轨道交通。全国共有多处研发中心，拥有各类专利多件，实验室拥有国内工控行业首家TUV SUD颁发的ACT资质，并通过UL目击实验室及CNAS国家实验室认证。深圳公明科技产业园和苏州工业产业园，能为客户提供先进的集成产品开发设计管理、全面的产品研发测试与自动化信息化的作业生产。分布在全球各地的分支机构和联保中心为用户提供解决方案、技术培训与服务支持的专业后勤保障，可以更加便捷快速地服务客户。公司秉承“众诚德厚、业精志远”的经营理念，立足于工业自动化和能源电力领域，以三大技术为基础，做大做强工业自动化、新能源汽车、网络能源、轨道交通等核心业务。,www.invt.com.cn,"电气传动产品(包括变频器、电梯驱动及控制产品、轨道交通及相关行业的电气传动及电气化产品)、工业自动化产品(控制器)、新能源产品(包括光伏逆变器、动态无功补偿器、UPS不间断电源)和各种软件的研发、设计、系统集成、生产、销售及技术服务(以上不含限制项目)；提供技术转让、技术咨询和技术服务；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)；信息技术服务、信息系统服务、企业管理服务、人力资源服务；房屋租赁、自有物业租赁、物业管理；自有知识产权的转让。",3426.0,"主要产品:中低压变频器.主营业务:中低压变频器研发,制造和销售."
1311,002220.SZ,黄作庆,李宏泽,孙立涛,76648.0153,19970925,辽宁,大连市,公司是一家以出口为主的加工型企业，主营业务为以水产品加工出口为主的农副产品加工、销售。公司加工出来的速冻鲽鱼片、速冻鲐鱼片、速冻鳕鱼片等出口到新加坡、美国、法国等近多个国家和地区。公司是全国农业产业化优秀龙头企业、全国农产品加工示范企业、全国农产品加工业出口示范企业。公司先后通过了欧盟水产卫生注册、韩国水产注册、美国FDA认证、巴西农业部许可证等各项认证。公司获得“AAA信用等级企业”、“重合同、守信用单位”“农业产业化国家重点龙头企业”、“全国农业产业化优秀龙头企业”等荣誉称号。公司始终本着“信誉为本，客户至上”的服务宗旨，坚持走专业化发展道路，密切跟踪国内外市场动向，不断优化产品结构，做大做强绿色出口型农业，将公司建设成“国内一流、国际知名”的农副产品加工企业。,www.cn-tianbao.com,进出口业务(许可范围内)，经营本企业的进料加工和“三来一补”业务；农副产品(不含粮油)、土畜产品的种植、收购、加工、销售；水产品的收购、加工、销售；豆制品、冷冻食品、速冻食品的生产、加工、销售；仓储；服装、针纺织品、木材、木制品的销售；高科技农业技术研究开发；普通货运，货物专用运输(冷藏保鲜)；冷冻食品、速冻食品、农产品的互联网销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,1368.0,"出口市场为主的农产品加工业务,大力发展水产品加工和农产品精深加工能力.主要产品为真鳕鱼,鳕鱼,黄金鲽鱼,红鱼等各类(冻)鱼片,白瓜子,滑子蘑等农产品和大豆植物蛋白冰淇淋."
1312,002586.SZ,冯全宏,杨贤水,陈伟,114422.3714,19880625,浙江,宁波市,"公司一直专注于为业主提供海堤、河道、水库、城市防洪等工程施工服务，是国内现代海堤工程施工专业化水平位居前列的企业之一。公司具有水利水电工程施工总承包壹级、港口与航道工程施工总承包贰级、房屋建筑工程施工总承包贰级、市政公用工程施工总承包三级以及土石方工程专业承包、爆破与拆除工程专业承包等十余项建筑业资质及承包境外水利水电工程和境内国际招标工程的资格。公司长期以来一直秉承“科技为先”的发展理念，公司的“水下塑料排水板加固软基专用插板船”、“一种复杂软基上进行爆破挤淤筑堤方法”等2项核心技术已经获得国家发明专利。公司先后荣获“全国优秀施工企业”、“全国优秀水利企业”、“全国文明单位”、“重合同、守信用企业”、“浙江省优秀建筑施工企业”、“宁波市支援青川县灾后恢复重建先进单位”等多项荣誉称号，被浙江省人民政府誉为“千里标准海塘建设的一支劲旅”。2018年公司通过重大资产重组收购千年设计部分股权,进一步拓展了工程设计咨询服务业务,进一步延伸与完善其上下游产业链，充分发挥上市公司与标的公司的协同效应，加快实现公司从施工总承包到工程总承包的经营模式转变，提升公司的核心竞争力。",www.zjwh.com.cn,水利水电工程、市政公用工程、港口与航道工程、房屋建筑工程、地基与基础处理工程、隧道与桥梁工程施工；工程地质勘测；土石方工程、水利工程规划设计；城市园林绿化工程；组织文化艺术交流；影视节目策划；广告服务；软件的开发、技术服务。许可经营项目：承包与其实力、规模、业绩相适应的国外工程项目；对外派遣实施上述境外工程所需的劳务人员；爆破设计施工、安全评估、安全监理。,1630.0,"主营业务:建筑施工及其相关的技术服务(勘测,设计等)为主营业务,一直专注于为业主提供海堤,河道,水库,城市防洪等工程施工服务."
1313,300487.SZ,高月静,寇晓康,张成,20654.375,20010405,陕西,西安市,公司的主营业务是研发、生产和销售吸附分离树脂并提供应用解决方案。公司提供的吸附分离树脂在下游用户的工艺流程中发挥独特的选择性吸附、分离和纯化等功能，广泛应用于湿法冶金、制药、食品加工、环保、化工和工业水处理等领域。依托强大的技术创新能力，公司以产业化应用为核心，深入细致地研究下游应用领域的技术、工艺发展状况，结合重点应用领域用户的需求，研发和提供吸附分离树脂、工艺和应用技术。公司提供的吸附分离树脂产品和应用解决方案在多个重点应用领域实现了对国外进口材料的替代及原创技术的产业化，推动了相关产业的技术升级。公司产品和服务对于提升下游用户的产品品质、促进工艺革新、降低生产成本起到至关重要的作用，提升了下游用户的核心竞争力，为用户创造了核心价值。,www.sunresin.com,吸附及离子交换树脂、新能源及稀有金属提取分离材料、固相合成树脂、层析树脂、核级树脂和生物医药酶载体的研发、生产和销售；吸附、交换分离系统装置的研发、制造和销售；管道工程施工；机械设备(不含特种机械设备)、化工设备和机电设备的安装及系统集成；吸附分离应用技术的研发、技术咨询和服务；房屋租赁；物业管理；货物和技术的进出口经营(国家限制和禁止进出口的货物和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),692.0,"主营业务是研发,生产和销售吸附分离树脂并提供应用解决方案.主要产品分为吸附分离树脂和应用装置两大类"
1314,300509.SZ,何德平,何建锋,侯礼栋,15200.0,20031028,江苏,苏州市,公司是中国高端液体(饮料)包装机械研发与制造基地，致力于为液态产品智能工厂提供产存一体化整体解决方案的总集成总承包服务。公司主营业务为液体包装机械的研发、生产与销售，目前主要产品为流体系列设备、灌装系列设备、二次包装系列设备以及全自动高速PET瓶吹瓶设备。公司是江苏省科技厅、江苏省财政厅、江苏省国税局与江苏省地税局联合认定的高新技术企业，中国饮料业灌装设备优秀供应商，江苏省创新型企业，国家火炬计划项目承担单位，国家发改委无菌灌装产业化项目实施单位；建有“江苏省企业技术中心”等高规格、高水平研发平台；多年来，公司作为行业领先企业，主持或参与了《液态食品包装设备验收规范》、《液态食品超高温瞬时灭菌设备(UHT)验收规范》、《PET瓶无菌冷灌装生产线》、《聚酯PET瓶装饮料冲瓶灌装拧(旋)盖机》、《碳酸饮料、啤酒灌装压盖机技术条件》等多项国家或行业标准的制订。,www.newamstar.com,液体包装机械、水处理设备制造、销售；自营和代理各类商品和技术的进出口业务；转口业务(国家限定企业经营或禁止进出口的商品及技术除外)。,881.0,"主营业务为液态食品包装机械的研发,生产与销售,目前主要产品为流体系列设备,灌装系列设备,二次包装系列设备以及全自动高速PET瓶吹瓶设备."
1315,300686.SZ,刘炜,刘炜,方吉鑫,20684.8,20040726,广东,深圳市,公司致力于为智能手机、平板电脑、智能穿戴、智能家居等中高端消费电子产品及新能源汽车提供精密器件平台型一体化解决方案。公司产品系列包括：防护保洁类、粘贴固定类、缓冲类、屏蔽类、散热类等内部功能性器件，以及防护引导类、标识类等外部功能性器件。内部功能性器件主要是玻璃盖板背面保护膜、摄像头内部保护膜、摄像头泡棉、镜片泡棉、听筒及喇叭防尘网、线路绝缘片、电池散热膜、处理器散热膜等产品；外部功能性器件主要是镜片保护膜、摄像头保护膜、电池盖保护膜、屏幕防爆膜、电池标签、功能铭牌、防伪标签等产品。公司具备较强的生产能力，能够快速组织各种种类、规模、尺寸的消费电子功能性器件的生产；公司响应速度快，能为客户提供从前期方案设计到批量生产的一站式服务；公司建立了完整的质量控制体系，先后通过了ISO9001:2008、ISO/TS16949:2009质量管理体系认证、ISO14001:2004环境管理体系认证，以及OHSAS18001:2007职业健康安全管理体系要求认证。,www.szcdl.com,胶粘制品、不干胶、绝缘材料、散热材料、电子产品、五金制品、塑胶制品、电子电气材料、精密组件、光电器件、电子功能性器件的生产和销售(以上均不含限制项目)；普通货运(凭有效的<道路运输经营许可证>经营)；国内贸易，货物进出口、技术进出口(以上涉及法律、行政法规、国务院决定规定在登记前须经批准的项目除外；法律、行政法规、国务院决定规定在开业或者使用前经审批的，取得有关审批文件后方可经营)。,2189.0,"主要产品:防护保洁类,粘贴固定类,缓冲类,屏蔽类,散热类等内部功能性器件,以及防护引导类,标识类等外部功能性器件.主营业务:为智能手机,平板电脑,智能穿戴,智能家居等中高端消费电子产品及新能源汽车提供精密器件平台型一体化解决方案."
1316,300771.SZ,干德义,干德义,陈才玉,10000.0,19991105,广东,深圳市,公司一直专业从事自动寄存柜及系统领域的技术开发、生产、销售及市场服务。作为领先业界的主流厂商，智莱科技致力于为客户提供一流的技术、高品质的产品和专业的服务。公司成立于1999年，前期一直专业从事自动寄存柜业务，凭借优良的产品品质和服务质量，产品被广泛应用于大型商场、超市、主题乐园、水公园、图书馆、企业及政府机关单位。2010年开始，面对快递业的高速发展态势，公司迅速把握智能快件箱行业的发展机遇，结合公司十数年的技术积累优势，自主研发智能快件箱及终端/服务器软件系统。目前公司智能快件箱产品已被Amazon、丰巢科技等数十家国内外知名企业所认可并应用于快递行业“最后一公里”物流配送环节的物品智能保管与交付。公司智能快件箱产品远销美国、欧洲，实现了以智能快件箱为主、自动寄存柜为辅的业务布局，是目前智能快件箱行业供应体系中具有较强自主研发实力和规模化全球供应能力的高新技术企业之一。,www.szzhilai.com,电脑、通讯设备、电子产品的购销及其它国内贸易(不含专营、专供、专卖商品)；货物进出口、技术进出口(法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可后方可经营)；计算机软硬件技术开发、上门维修服务。开发、生产、销售电子密码自动寄存柜、电子寄存柜、智能自提柜和冷藏柜。,1918.0,"主营业务:从事物品智能保管与交付设备的研发,生产,销售及服务,主要产品包括智能快件箱和自动寄存柜."
1317,002299.SZ,傅光明,傅芬芳,廖俊杰,123948.0517,19991221,福建,南平市,公司专注于白羽鸡生产三十多年，是国内同行业现代化程度最高、品质最好、规模最大的集饲料加工、祖代与父母代种鸡养殖、种蛋孵化、肉鸡饲养、肉鸡屠宰加工为一体的联合型企业。公司凭借完整的一体化全产业链实现了食品安全的可追溯性，并依靠优良的品质和稳定的供应成为肯德基的长期战略合作伙伴，麦当劳唯一中国本土鸡肉供应商，以及双汇、太太乐、安井、海霸王、沃尔玛、麦德龙、华润万家、世纪联华、永辉等食品加工企业及大型超市重要鸡肉供应商。公司始终坚持科学的发展观，在发展过程中不断实现自我改进与自我转型，采用世界先进的生产设备和生产工艺，实现了产业链各个环节的规模化生产，并通过规模化、标准化和系统化运营，始终保持着国内肉鸡行业的领先地位。,www.sunnercn.com,畜、牧、禽、鱼、鳖养殖；茶果种植；混配合饲料生产；家禽屠宰、禽畜产品加工、鲜冻畜禽产品的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),22507.0,"肉鸡饲养和肉鸡屠宰加工,主要产品是鸡肉,并主要以分割冻鸡肉的产品形式,销售给肯德基等快餐企业,以及食品加工企业,批发市场等市场领域."
1318,300059.SZ,其实,其实,陆威,542732.685,20050120,上海,上海市,公司是国内领先的互联网金融服务平台综合运营商，通过以“东方财富网”为核心，集互联网财经门户平台、金融电子商务平台、金融终端平台及移动端平台等为一体的互联网金融服务大平台，向海量用户提供基于互联网平台应用的产品和服务。公司运营的以“东方财富网”为核心的互联网金融服务大平台已成为我国用户访问量最大、用户黏性最高的互联网金融服务平台之一，“天天基金网”和“股吧”在各自细分领域中均具有市场领先地位，在用户数量和用户黏性方面长期保持竞争优势，形成了公司的核心竞争力。,www.eastmoney.com,第二类增值电信业务中的呼叫中心业务和信息服务业务（以经营许可证为准），企业投资咨询、策划，商务咨询，会务会展咨询服务，计算机软硬件及网络系统的技术开发、技术服务、技术咨询、技术转让，设计、制作、发布、代理国内外各类广告，经营性互联网文化信息服务， 自有房屋租赁， 计算机软件销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,4325.0,"主营业务:公司通过“东方财富网”网站平台提供专业的,及时的,海量的资讯信息,满足广大互联网用户对于财经资讯和金融信息需求.公司主营业务属于网络财经信息服务业,向用户提供专业的,及时的,海量的资讯信息,满足其对于财经资讯和金融信息的需求.业务内容主要包括互联网广告服务以及金融数据服务."
1319,002213.SZ,连松育,蒋晖,何强,20600.0,20001025,广东,深圳市,公司自2000年成立至今，一直专注于汽车辅助制动系统产品的研发、设计、生产和销售，是中国汽车缓速器产业的创立者和开拓者，是我国电涡流缓速器行业标准的主要制订者。公司主营业务为汽车缓速器的研发、制造和销售，主要产品为电涡流缓速器，特尔佳电涡流缓速器曾被评为“中国客车工业十佳新技术推广产品”。汽车缓速器属于我国“当前优先发展的高技术产业化重点领域”之一，目前，特尔佳缓速器产品国内市场占有率居全国前列，并以代理和通过整车厂出口形式，出口到意大利、澳大利亚、韩国、泰国、菲律宾、越南、加纳、巴拿马、古巴、土耳其、突尼斯，智利，阿联酋和阿曼等国家和地区。,www.terca.cn,运输科技产品、机械电子产品及相关软件的研发、生产、销售及技术咨询(不含限制项目)；机械设备加工。机械电子产品的代理；运输设备维修；国内贸易(不含专营、专控、专卖商品)、物业租赁；投资兴办实业。,197.0,"主要产品:电涡流缓速器.主营业务:汽车缓速器的研发,设计,生产及销售."
1320,002278.SZ,李芳英,顾承宇,李芳英,36390.9648,19930715,上海,上海市,公司是一家以研究、开发、制造石油勘探仪器、石油钻探井控设备、采油井口设备和石油产品规格分析仪器为主的高新技术企业。公司拥有雄厚的技术研发能力，先进的制造设备和完善的质量保障体系；主要生产石油勘探开发仪器、井控设备、井口设备、钻采配件和石油产品规格分析仪器等，主导产品为综合录井仪、钻井仪表、无线随钻测量仪、裸眼和生产测井仪、系列油品分析仪、防喷器和防喷器控制装置、井口装置和采油(气)树、石油与矿山钻头和特种橡胶密封件等。公司是中石油的一级供应网络成员单位，是中石化和中海油的网络采购供应商成员，产品广泛应用于国内各油田并出口至美洲、中东、中欧、中亚、南亚和非洲等多个国家和地区。,www.shenkai.com,石油、天然气钻采专用设备、地质勘探专用仪器、石油化工分析检测仪器的生产和销售及上述领域内的技术开发、技术转让、技术咨询、技术服务，录井技术服务，进出口贸易(涉及行政许可的凭许可证经营)。,912.0,"主要从事综合录井仪,钻井仪表,防喷器和防喷器控制装置,井口装置和采油(气)树,石油产品规格分析仪器的生产,销售以及与上述产品相关的技术服务."
1321,002346.SZ,陆仁军,蒋陆峰,郭加广,44157.5416,20020604,上海,上海市,公司是我国成套开关设备龙头企业之一，主营业务为成套开关设备的研发、生产、销售和服务.目前，上海市输配电设备制造骨干企业，专业生产35kV及以下成套开关设备、控制设备及箱式变电站，持有原机械工业部、电力工业部颁发的生产许可证(红证与绿证)，为上海电器行业协会成员。公司技术中心经上海市经委认定为上海市市级企业技术中心，在本市同行业中率先通过国际认证并贯彻实施ISO9001质量体系标准。企业及所制造产品多年来蝉联上海“科技三上企业”、“先进技术企业”、“上海市最佳工业企业形象单位”、“上海市企业技术中心”、“上海市名牌100强企业”、“上海市名牌产品”及“中国著名品牌”等多项资质荣誉，在全市成套开关设备及控制设备制造企业中，工业总产值、销售收入稳定位居前列。,www.ch-zzcc.com,"销售钢筋混凝土管桩、方桩、管片、企口管、建筑钢结构件、声屏障、商品混凝土，建材批发、零售，地基与基础工程施工，港口与航道工程施工;实业投资,国内贸易(除专项规定),资产管理,投资管理,投资咨询,从事货物进出口和技术进出口业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",446.0,"主要产品:成套开关设备,备品备件,高强度混凝土管桩(PHC管桩),钢管桩.主营业务:成套开关设备的生产和销售及投资业务"
1322,002318.SZ,李郑周,李郑周,寿昊添,84153.286,20040108,浙江,湖州市,"公司是一家专业生产工业用不锈钢及特种合金管材、双金属复合管材、管件的上市公司。公司建有世界先进水平的不锈钢、耐蚀合金、钛合金、高温合金无缝管(热挤压/穿孔+冷轧/冷拔)生产线和FFX成型、JCO成型等焊接管生产线，始终致力于为油气、电力、核电、LNG等能源装备及石化、化工、船舶制造等行业装备提供高性能、耐蚀、耐压、耐温的不锈钢管；不锈钢、镍基合金、碳钢、合金钢等材料法兰、管件等。公司是国家级高新技术企业,建立的“久立研究院”是国家认定企业技术中心、国家认可委员会CNAS认定的钢铁实验室。为油气、火电、核电、LNG等能源装备及化工、煤化工、船舶制造、造纸、机械制造、制药等行业装备提供优质可靠的产品。公司依靠过硬的产品质量和优质的服务，曾荣获“全国五一劳动奖状”、“浙江省文明单位”等称号，被国家工商行政管理总局授予“全国守合同重信用企业”，被中国钢铁工业协会授予“冶金产品实物质量金杯奖”。",www.jiuli.com,不锈钢焊接管、不锈钢无缝管、金属管材、水暖器材制造、销售，金属结构、有色金属合金、不锈钢管件、金属制品的制造(限分公司)、销售，金属材料(除稀贵金属)、纸张销售，测试技术服务，经营进出口业务，新产品研发、技术开发、技术服务，管道防腐加工、安装、维护及相关技术咨询服务，货物及技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2856.0,"工业用不锈钢无缝管,不锈钢焊接管的生产,销售,主要产品为工业用不锈钢无缝管和不锈钢焊接管"
1323,002317.SZ,陈永红,陈永红,张玉冲,81446.1076,20011231,广东,东莞市,公司是一家致力于人类健康事业的高科技医药企业。公司围绕公司战略，坚持内生式增长与外延性拓展双轮驱动发展。内生式增长方面，公司积极深耕省内市场，努力拓展省外市场，促进公司业务的发展。外延性拓展方面，公司重点在于研发的投入和产业链的并购整合。公司通过并购整合，打造了从上游原料到制剂生产的产业链布局，也为公司发展增加了新的力量，公司的业务范畴不断地扩大，涉及药品的研发、生产、销售，药材种植，饮片加工，化学原料合成以及医药贸易等。先后被评定为国家火炬计划重点高新技术企业，中国制药工业百强，AAA＋级中国质量信用企业，获得国家、省、市各级荣誉奖超百项。公司“复方血栓通胶囊”、“众生丸”被评为广东省名牌产品、广东省自主创新产品。,www.zspcl.com,生产、销售：片剂，硬胶囊剂，颗粒剂，丸剂（水丸、浓缩丸），合剂，口服液，糖浆剂，栓剂，软膏剂，乳膏剂（含激素类），溶液剂（口服），滴鼻剂，滴眼剂，喷雾剂，冻干粉针剂。中药前处理及提取车间（口服制剂、外用制剂）。药品研究开发。,1801.0,"本公司主要从事药品的研发,生产与销售,在产品结构上以中成药为主导,化学药普药为基础,注重在心血管科,眼科,神经科,消化科等核心治疗领域的推广,主要产品有复方血栓通胶囊,众生丸,清热祛湿冲剂等."
